Id,SalePrice,,s,SalePrice_stack,,+us,SalePrice_stack,,+ss,SalePrice_stack,,#VALUE!,,,SalePrice_xg,SalePrice_lgbm,,#VALUE!,#VALUE!,#VALUE!,,Best,Bad,SalePrice_stack,New SalePrice
1872,173079.6549,,,175655.3509,,,173904.3997,,,173763.9407,,174441.2305,,,166182.25,168255.3049,,173124.3789,172968.4126,173109.4244,,173079.6549,176896.9375,173509.9144,171622.5737
1873,240949.244,,,242726.466,,,240177.0602,,,240179.666,,241027.7307,,,238049.5938,235661.9326,,240965.2551,239712.0786,239847.2758,,240949.244,236103.8438,242620.733,240891.2444
1874,146180.5273,,,147862.5294,,,148612.861,,,148514.0173,,148329.8026,,,143322.9688,141343.6713,,146203.7666,147733.7253,147895.9476,,146180.5273,151480.2188,148946.0671,146962.243
1875,200013.0308,,,198950.7192,,,199684.1744,,,199370.6004,,199335.1647,,,207668.4375,197487.1723,,200038.8449,200089.2827,199691.3208,,200013.0308,198368.2656,199151.2997,200179.2532
1876,198102.4474,,,200727.2798,,,200809.7584,,,200840.3991,,200792.4791,,,192376.9531,191844.4075,,198142.3,199591.8875,199967.4272,,198102.4474,197616,200579.6288,198038.9462
1877,210483.6185,,,212678.8969,,,213493.1043,,,213302.3397,,213158.1136,,,205316.7656,205581.2319,,210509.9275,212366.9295,212517.0056,,210483.6185,210069.5,214136.8947,211530.5267
1878,207009.614,,,208172.5967,,,208883.1425,,,208740.4044,,208598.7145,,,195013.8438,214072.6435,,207083.7907,208275.5567,208320.6883,,207009.614,210097.9531,209183.9503,207791.7399
1879,128286.171,,,128497.9901,,,127741.2975,,,127724.9399,,127988.0758,,,129033.0781,126565.3228,,128288.3532,127749.4039,127732.366,,128286.171,131011.5781,128024.5837,127956.9699
1880,133262.8606,,,132073.5444,,,132943.7822,,,132926.0226,,132647.7831,,,134180.25,138006.05,,133279.426,133384.6937,133242.7354,,133262.8606,134879.0938,131942.0788,133187.4017
1881,245828.0118,,,245676.1683,,,243000.5683,,,242915.0273,,243863.9213,,,245505.9063,246861.1587,,245828.3775,243446.1833,243241.8778,,245828.0118,249422.0313,245834.9576,245939.5309
1882,247202.7073,,,244628.0974,,,242011.712,,,241925.3919,,242855.0671,,,259064.9688,247694.4058,,247253.5744,243603.2286,243070.8214,,247202.7073,248848.4688,244833.9612,247397.6798
1883,189466.7056,,,188715.247,,,189458.031,,,189254.3752,,189142.5511,,,189147.3125,193339.1671,,189473.6448,189707.9602,189453.2617,,189466.7056,189352.875,189190.4971,189806.3207
1884,206229.1135,,,206803.6306,,,207628.4297,,,207405.6658,,207279.2421,,,200734.3281,209141.3796,,206243.8976,207251.7491,207158.8846,,206229.1135,206934.3906,208322.7468,207307.2801
1885,237379.2281,,,235413.5045,,,234664.3222,,,234399.2077,,234825.6781,,,252263.9688,232210.9924,,237460.6973,235724.5644,235183.035,,237379.2281,236938.2031,234961.2926,237144.1513
1886,291620.1636,,,284498.7749,,,283414.4255,,,283151.3259,,283688.1754,,,321010.3125,297318.9982,,291898.5391,287019.4577,285752.6588,,291620.1636,289940.25,282608.9251,290575.6441
1887,210237.5866,,,213791.3281,,,214711.8795,,,214680.628,,214394.6119,,,201804.625,202543.1258,,210306.0923,212956.5589,213429.9528,,210237.5866,210984.2344,213991.5713,210446.2641
1888,270299.0545,,,267249.0966,,,268055.2533,,,268238.3287,,267847.5595,,,284027.9375,271222.9569,,270362.0017,269395.0804,269177.0405,,270299.0545,272907.9063,268289.5733,271090.3362
1889,165626.9577,,,169266.0237,,,169820.1843,,,169607.9206,,169564.7095,,,155624.5156,159270.8841,,165720.5265,168088.0364,168391.8985,,165626.9577,169179.9219,169588.3849,165946.1798
1890,119045.16,,,118560.3801,,,119486.4628,,,119476.0103,,119174.2844,,,120816.3203,119555.0201,,119047.9671,119584.3518,119546.9763,,119045.16,122072.8359,118878.8687,119270.9103
1891,131490.0109,,,130041.7869,,,130105.9881,,,130115.2943,,130087.6898,,,135400.7969,134465.2052,,131509.1511,130781.7699,130597.065,,131490.0109,130875.2109,130139.4916,131577.546
1892,98851.60946,,,96471.00983,,,97167.28958,,,97076.32854,,96904.87598,,,102974.8438,106326.5425,,98924.91483,98214.96608,97833.765,,98851.60946,102277.8906,96840.06495,99183.25438
1893,129589.5602,,,130567.4731,,,131147.9723,,,131459.8366,,131058.4273,,,128463.3516,126218.7589,,129599.5477,130615.0039,131047.9585,,129589.5602,132540.875,131295.8243,130109.3948
1894,127588.5365,,,126931.2333,,,127347.7875,,,127311.6042,,127196.875,,,128413.8672,129861.1464,,127593.1154,127598.3482,127494.1944,,127588.5365,132495.625,128198.8079,128480.4176
1895,134047.8022,,,134233.549,,,135380.2459,,,135377.6518,,134997.1489,,,134772.3594,132468.3087,,134049.5845,135133.8582,135201.92,,134047.8022,136387.4375,133430.9054,133487.7356
1896,125563.2744,,,125756.4199,,,124231.3096,,,124143.1571,,124710.2955,,,126776.7344,123472.5459,,125566.886,124356.3759,124241.3054,,125563.2744,125478.0313,124673.653,124808.9507
1897,113755.4321,,,113538.6393,,,112376.6873,,,112484.7676,,112800.0314,,,112384.5,116172.6671,,113760.6226,112642.9528,112664.1492,,113755.4321,117222.0703,112346.2427,112925.9457
1898,111767.516,,,110662.2485,,,109339.4179,,,109308.9069,,109770.1911,,,115264.5625,113521.2096,,111781.4398,110046.9034,109817.3048,,111767.516,113716.8516,109711.1578,111115.6775
1899,156535.8096,,,156656.3147,,,157613.416,,,157587.9755,,157285.9021,,,150042.875,162724.1687,,156574.4769,157441.2308,157467.5301,,156535.8096,158046.4688,158400.761,157795.5896
1900,145470.0954,,,144122.5063,,,144776.5672,,,144695.1566,,144531.41,,,148885.3125,148442.348,,145484.9035,145320.784,145092.024,,145470.0954,146788.5469,146205.5978,146943.0675
1901,173999.9126,,,174417.3541,,,175471.9871,,,175513.9575,,175134.4329,,,170591.4063,175502.9535,,174006.3018,175132.5141,175267.2797,,173999.9126,179139.6094,173566.1129,173410.4349
1902,150914.3411,,,152926.4937,,,153702.2791,,,153567.9599,,153398.9109,,,146850.5781,145794.56,,150945.3163,152669.1197,152843.4209,,150914.3411,151609.2813,153413.8654,151286.4777
1903,212312.2147,,,212582.472,,,213675.6891,,,213868.5085,,213375.5565,,,212953.1563,210420.2498,,212313.7413,213397.2311,213650.3279,,212312.2147,198730.6719,211751.5151,211732.0727
1904,141419.7522,,,141545.5485,,,142649.4546,,,142653.0772,,142282.6934,,,138601.8438,143697.407,,141426.7716,142439.4785,142502.732,,141419.7522,145648.4531,140739.9539,140862.8561
1905,197914.4337,,,200030.6257,,,200956.6658,,,201152.7545,,200713.3487,,,193404.1719,192722.9264,,197940.5028,199851.6294,200343.8339,,197914.4337,201390.1094,198580.3041,196925.2788
1906,166418.1801,,,165878.244,,,166676.0214,,,166836.4779,,166463.5811,,,166926.5625,168446.5457,,166420.7371,166817.496,166921.4855,,166418.1801,166711.6406,164203.1218,165248.1535
1907,205379.7072,,,209171.5361,,,210268.2241,,,210448.8281,,209962.8628,,,201178.5625,192511.2614,,205473.5489,208388.9604,209088.4364,,205379.7072,212136.6875,212523.3376,207819.8107
1908,109018.4886,,,108566.3969,,,108602.4298,,,108550.7301,,108573.1856,,,108777.5859,111399.4187,,109023.0285,108810.4799,108704.5074,,109018.4886,108346.4688,109266.7576,109513.2818
1909,134313.6676,,,132993.685,,,133116.2527,,,133152.6295,,133087.5224,,,137570.4531,137319.1565,,134329.0209,133722.25,133581.847,,134313.6676,133196.875,132139.8283,133731.3217
1910,119588.8294,,,118439.4569,,,118549.2347,,,118493.338,,118494.0099,,,123191.5938,121443.1394,,119602.8298,119076.7732,118875.7409,,119588.8294,119219.6406,118890.9293,119918.8616
1911,219805.2716,,,222332.2035,,,223130.1993,,,223476.8672,,222979.7567,,,216178.2188,211883.732,,219841.8351,221856.308,222532.278,,219805.2716,221692.5938,224180.4472,221135.6072
1912,328008.7069,,,333498.5334,,,335220.8028,,,335712.1414,,334810.4925,,,307074.9688,324254.5631,,328148.4031,332482.9577,333707.4038,,328008.7069,339556.0938,336069.842,329948.3199
1913,144050.5818,,,142607.8422,,,143546.5638,,,144014.1555,,143389.5205,,,145042.1563,149946.5277,,144073.7921,144099.2527,144362.1741,,144050.5818,145997.0938,141895.0942,143574.8693
1914,62165.67553,,,62946.45116,,,62061.38882,,,62031.85115,,62346.56371,,,58657.87109,62155.39564,,62184.50582,61829.72306,61869.32937,,62165.67553,72276.67188,62661.37613,61984.9533
1915,317056.4667,,,316446.0222,,,317350.4904,,,318242.4304,,317346.3143,,,323545,313504.7074,,317069.6716,317514.9013,318270.6727,,317056.4667,320372.0313,315916.9946,316699.3523
1916,65206.4357,,,67121.73604,,,67430.75576,,,67460.42465,,67337.63882,,,62493.58594,59439.14048,,65275.12419,66525.7408,66811.0185,,65206.4357,72276.67188,67141.22083,65288.76374
1917,248236.9003,,,245996.2687,,,246825.6788,,,246799.6867,,246540.5447,,,265611.25,242026.2614,,248343.0148,247804.7095,247501.5936,,248236.9003,249619.0625,245348.7891,247889.7791
1918,141001.7379,,,139955.7545,,,139068.9809,,,139047.7366,,139357.4907,,,141524.2344,145448.2392,,141014.8992,139687.3967,139491.5866,,141001.7379,140428.7656,139914.5431,140986.0528
1919,176785.1124,,,178825.0908,,,179756.0489,,,180075.8932,,179552.3443,,,171911.1719,172319.3405,,176812.1404,178686.3379,179279.8295,,176785.1124,177555.9375,179715.1127,177435.1577
1920,155214.7437,,,158520.627,,,159483.9661,,,159568.6264,,159191.0732,,,147231.4375,148303.6953,,155294.7088,157843.6701,158388.5204,,155214.7437,158406.3594,156517.5688,153892.5693
1921,413762.0131,,,399430.5098,,,400124.2168,,,400321.1784,,399958.635,,,450014.9688,448454.0757,,414371.7135,406999.6595,405212.5128,,413762.0131,417152.2188,400634.9989,415214.8606
1922,322384.7061,,,317080.7295,,,317882.996,,,317977.7763,,317647.1673,,,329011.4063,341317.963,,322505.916,320302.4324,319696.4672,,322384.7061,317543.75,320436.2443,324854.7803
1923,226375.9832,,,233013.63,,,233930.2453,,,234424.249,,233789.3748,,,214644.875,208626.0819,,226600.1846,230808.9779,232145.3719,,226375.9832,225379.4844,236957.6855,229361.0245
1924,224121.3437,,,222233.2995,,,222786.2139,,,222909.0464,,222642.8532,,,226511.1875,230686.601,,224142.9779,223599.9891,223478.0312,,224121.3437,228682.1406,226008.2053,226785.4135
1925,195745.1447,,,196578.3745,,,197054.3479,,,196855.9764,,196829.5662,,,191231.8906,196432.2057,,195754.4766,196603.2259,196553.5836,,195745.1447,199696.75,196872.8365,195960.6016
1926,397893.3347,,,393048.9307,,,393803.9183,,,393669.4834,,393507.4442,,,411823.4063,407050.9991,,397965.4123,395992.5781,395246.2554,,397893.3347,400445.4375,391119.4713,396614.7915
1927,132468.3002,,,132582.7096,,,133679.8319,,,133623.3715,,133295.3043,,,134343.8906,130093.7077,,132473.5365,133475.2873,133482.9143,,132468.3002,135847.0313,133854.9277,133364.0896
1928,156882.9967,,,158838.11,,,156282.4922,,,156198.9039,,157106.5021,,,151901.7656,152928.139,,156911.1627,155741.0366,155820.5088,,156882.9967,164521.2813,157520.0025,155988.4882
1929,125599.2394,,,127462.4083,,,128320.4038,,,128431.6941,,128071.5021,,,119337.4922,123410.8062,,125635.9306,127347.9282,127725.9396,,125599.2394,125734.6172,128459.5491,126333.9303
1930,130248.7406,,,131005.9423,,,131395.2846,,,131849.6,,131416.9423,,,128371.75,128626.1627,,130253.8465,130989.7986,131514.5356,,130248.7406,129876.4219,131140.8123,130348.2567
1931,146967.06,,,146570.8325,,,147509.2882,,,147672.1179,,147250.7462,,,145860.2969,149959.5184,,146972.5551,147565.3749,147695.8969,,146967.06,150189.0469,147247.0125,147445.8814
1932,142550.8053,,,142288.8489,,,143497.5799,,,143502.5248,,143096.3179,,,145636.0938,140733.6385,,142557.6541,143453.8,143470.759,,142550.8053,143354.5469,143290.3901,143258.7329
1933,181160.562,,,179062.554,,,179761.0144,,,180062.2434,,179628.6039,,,181597.6406,190820.5264,,181206.5129,180663.7441,180676.9274,,181160.562,199362.4219,179477.7128,181497.1244
1934,181294.4327,,,180693.0071,,,180745.8868,,,180455.6586,,180631.5175,,,181770.5625,183645.2354,,181297.4747,181020.5685,180680.8826,,181294.4327,181472.6563,180987.7166,181503.7728
1935,172717.7683,,,172636.4673,,,172680.2305,,,172527.7638,,172614.8206,,,171073.3125,174761.5096,,172720.7504,172713.4358,172566.7285,,172717.7683,171196.2031,172423.6146,172571.7547
1936,189357.2822,,,189705.0626,,,190136.7576,,,189954.779,,189932.1997,,,188628.875,188467.5917,,189358.0138,189914.3642,189814.1245,,189357.2822,187620.2188,190596.5913,189982.0847
1937,184526.0383,,,184427.9329,,,184578.2149,,,184390.673,,184465.6069,,,188347.5469,181231.1634,,184536.3596,184607.7745,184430.5412,,184526.0383,182886.8906,184774.8839,184779.2261
1938,174920.0821,,,175444.9264,,,175570.8881,,,175428.2324,,175481.349,,,171689.6563,175736.9489,,174925.4392,175310.8261,175256.7394,,174920.0821,175579.25,175756.3245,175143.4187
1939,240580.6853,,,242364.6688,,,243418.0238,,,243304.0743,,243028.9223,,,237217.2031,235722.9945,,240596.2978,242445.3143,242620.6768,,240580.6853,237096.4219,243967.3714,241718.1912
1940,189001.26,,,189773.6947,,,190581.0197,,,190587.6183,,190314.1109,,,183123.9063,191389.5228,,189018.6007,190115.617,190254.5279,,189001.26,190872.9375,188069.781,187825.863
1941,170797.8236,,,171138.3859,,,171783.5881,,,171337.5644,,171419.8462,,,169252.8594,170762.0835,,170799.1116,171534.9318,171204.5551,,170797.8236,172558.8438,171955.7211,171371.247
1942,188064.1113,,,188405.8073,,,188558.501,,,188427.7246,,188464.011,,,192301.3906,182368.6068,,188084.5647,188387.2107,188318.452,,188064.1113,185014.1406,188574.9921,188202.9945
1943,206913.1242,,,206680.8396,,,207502.88,,,207501.1323,,207228.284,,,206334.3281,208583.8743,,206914.3181,207496.751,207496.9292,,206913.1242,207979.8125,206559.8413,206829.6204
1944,356152.0652,,,355105.1273,,,356390.7361,,,356278.3766,,355924.7466,,,343094.7188,374820.3949,,356260.8561,356750.091,356546.2946,,356152.0652,363866.9688,357734.1113,358101.1481
1945,399131.9741,,,402002.0457,,,403319.4888,,,403244.531,,402855.3552,,,380855.7813,404530.1856,,399209.327,401831.7781,402189.3763,,399131.9741,401171.6875,398934.2661,397061.8852
1946,142043.8577,,,137461.3643,,,138132.6815,,,138604.5116,,138066.1858,,,151435.2969,155267.0395,,142228.3055,140263.2696,140079.1773,,142043.8577,141739.4063,136111.8998,141283.6807
1947,310875.1097,,,312194.7973,,,313761.5016,,,313790.5024,,313248.9338,,,301005.5313,314783.5131,,310904.7147,312940.1245,313200.9044,,310875.1097,311240.6563,309935.8041,309323.4219
1948,172661.4265,,,174021.8124,,,174772.4664,,,174783.4466,,174525.9084,,,159934.4844,179697.7952,,172760.1106,174078.5806,174286.7159,,172661.4265,174677.6875,174796.435,173302.3476
1949,250033.5225,,,250644.9647,,,251634.4151,,,251856.2986,,251378.5595,,,241748.0781,255671.9491,,250064.4794,251224.9989,251541.6701,,250033.5225,252508.75,249300.9168,249123.6489
1950,185105.1603,,,185106.1696,,,185928.9038,,,185999.6633,,185678.2456,,,188484.6563,181781.6101,,185114.2587,185817.4959,185913.0103,,185105.1603,183540.9063,183818.9762,184213.2241
1951,251785.8741,,,251620.4762,,,252589.6372,,,252667.3981,,252292.5038,,,257887.1875,246583.7967,,251804.981,252540.0569,252624.2075,,251785.8741,251222.25,250553.1871,251057.8786
1952,208069.5985,,,208359.3365,,,209245.2142,,,209143.6188,,208916.0565,,,213655.5781,201317.9507,,208097.5649,208999.0312,208977.9333,,208069.5985,210072.3125,205509.3406,206102.5689
1953,166446.1632,,,168082.7831,,,168646.1844,,,168911.1294,,168546.699,,,163157.3906,162222.1087,,166464.873,167812.2835,168288.9914,,166446.1632,168210.125,169969.4607,167785.5482
1954,181576.4415,,,180957.7368,,,178951.1922,,,178801.8521,,179570.2604,,,187529.3438,178635.2182,,181595.1,179529.5446,179229.895,,181576.4415,178766.875,179810.0568,180791.7248
1955,133979.8039,,,132825.3048,,,133953.2619,,,133949.9693,,133576.1787,,,136356.2188,137070.3109,,133991.6928,134339.6623,134226.2989,,133979.8039,135228.5156,133139.5239,134211.647
1956,306210.3346,,,307418.2286,,,308462.3498,,,308624.7315,,308168.4366,,,300450,306399.6493,,306220.2074,307757.0963,308104.7408,,306210.3346,298653.6875,309102.312,307399.0658
1957,153921.0918,,,155940.6137,,,156657.2911,,,156682.7135,,156426.8728,,,147357.0313,151288.7333,,153955.2943,155630.4739,155946.7303,,153921.0918,154230.4844,154012.88,152605.8807
1958,307201.2725,,,302206.5462,,,302678.4669,,,302811.3151,,302565.4428,,,321191.9063,317178.555,,307300.1515,304989.4138,304448.7067,,307201.2725,309292.5,304838.4638,309142.497
1959,141123.7217,,,140478.9852,,,140733.1791,,,140612.9212,,140608.3618,,,145406.4063,139925.4494,,141135.068,141003.7639,140818.2219,,141123.7217,136520.2969,140418.5006,141092.7288
1960,114837.8303,,,113948.2675,,,115025.829,,,114986.119,,114653.4052,,,115725.6328,118168.2366,,114847.8677,115294.7838,115182.2006,,114837.8303,116421.9219,113436.438,114489.5878
1961,119892.6792,,,120566.67,,,121354.5146,,,121259.2692,,121060.1512,,,116412.0391,120288.9947,,119901.824,120933.9549,120968.3939,,119892.6792,121260.1563,120940.0257,120163.1738
1962,96793.56097,,,96658.83975,,,96765.52909,,,96657.03174,,96693.80019,,,96731.14844,97487.59541,,96793.9994,96813.66709,96702.26576,,96793.56097,95748.4375,96963.15037,97007.01742
1963,105107.3448,,,105712.8403,,,105827.876,,,105756.4941,,105765.7368,,,103167.7969,104250.9628,,105111.8021,105531.2865,105551.7826,,105107.3448,103240.8281,106984.4755,106001.9472
1964,105649.0222,,,105350.6506,,,105427.0878,,,105299.3645,,105359.0343,,,106386.7109,106310.2482,,105649.9993,105556.0827,105404.276,,105649.0222,106475.4219,106202.0868,106246.0048
1965,143397.0729,,,141023.3614,,,141939.0894,,,142008.8468,,141657.0992,,,151096.7188,147114.3943,,143448.02,142942.3948,142718.5177,,143397.0729,142787.75,140942.5654,143391.4628
1966,138647.971,,,136630.4945,,,136673.0368,,,136633.0231,,136645.5181,,,146575.9219,140433.7915,,138692.8031,137629.4916,137320.2064,,138647.971,137985.7969,136990.7485,138944.9814
1967,289483.0657,,,293796.1735,,,294715.3883,,,294494.079,,294335.2136,,,285410.8125,274032.2429,,289573.7798,292616.2479,293016.8238,,289483.0657,287208.5625,292253.5238,288493.9281
1968,430856.4913,,,423769.631,,,424223.5451,,,425491.4953,,424494.8905,,,460998.8438,435089.1202,,431051.9363,427558.4063,427746.744,,430856.4913,438503.8125,430697.9573,435901.7662
1969,390357.2593,,,384718.7263,,,385646.868,,,385378.7868,,385248.127,,,409549.0313,398205.1093,,390466.2295,388199.0963,387228.6151,,390357.2593,395954.9063,385392.7308,390938.0334
1970,424767.9951,,,412923.852,,,413159.2663,,,413170.5637,,413084.5607,,,464988.1875,442768.2371,,425210.1601,418859.9187,417241.3285,,424767.9951,423766.2813,416056.8118,427403.2382
1971,451126.4143,,,450189.7752,,,451139.8148,,,452328.5306,,451219.3735,,,453499.0625,453139.6921,,451128.6558,451444.9535,452427.6153,,451126.4143,465725.3125,458929.8592,457246.7146
1972,381122.1599,,,377312.1646,,,378139.3596,,,378076.6201,,377842.7148,,,394669.3438,385706.8236,,381174.9403,379826.181,379287.7665,,381122.1599,382095.2813,381088.3692,383818.2843
1973,266126.0239,,,267496.6522,,,264966.1571,,,265165.2017,,265876.0037,,,267063.625,258909.6586,,266143.6491,264689.025,264947.3457,,266126.0239,269021.7188,266295.3986,265302.7747
1974,325241.5366,,,329494.3024,,,330678.3418,,,330409.0429,,330193.8957,,,316939.875,314127.5483,,325306.1252,328558.0935,328921.5098,,325241.5366,337499.875,333270.9789,327949.8019
1975,527024.5439,,,534368.5382,,,535655.7243,,,538167.8506,,536064.0377,,,509254.5,511304.7514,,527141.8644,532103.0705,535379.0281,,527024.5439,530548.875,545304.5188,534797.0556
1976,265639.8453,,,265636.2469,,,266486.7857,,,266031.0484,,266051.3603,,,269236.5313,262107.6458,,265646.9994,266372.7281,265995.1524,,265639.8453,267899.3125,266986.3477,266592.0708
